"nombre_archivo";"codigo_departamento";"departamento";"codigo_municipio";"municipio";"nombre_ips";"proyeccion_tiempo";"consultas_procedimientos";"servicios_habilitados";"frecuencia_edad";"cups";"frecuencia_indicada";"periodo";"frecuencia_uso";"frecuencia_ajustada";"meta"
"138179_19246_772011_19246_NT_IPS_MALLAMAS_-_IPIALES_OK.xlsx";"52";"NARIÑO";"356";"IPIALES";"IPS INDIGENA MALLAMAS";"10";"Canalizacion Efectiva del Tamizaje de Cancer de Cuello Uterino ADN - VPH  - Adultez";"1";"30 a 59 Años";"908890_1";"1.0";"ANUAL";"0.8";"0.2";"0.3"
"138179_19246_772011_19246_NT_IPS_MALLAMAS_-_IPIALES_OK.xlsx";"52";"NARIÑO";"356";"IPIALES";"IPS INDIGENA MALLAMAS";"10";"Canalizacion Efectiva del Tamizaje para cancer de mama (Mamografia) - Adultez";"1";"50 a 59 Años";"876802_1";"1.0";"ANUAL";"0.8";"0.6";"0.8"
"138179_19246_772011_19246_NT_IPS_MALLAMAS_-_IPIALES_OK.xlsx";"52";"NARIÑO";"356";"IPIALES";"IPS INDIGENA MALLAMAS";"10";"Tamizaje para cancer de mama(valoracion clinica de la mama) - Adultez";"1";"40 a 59 Años";"890201";"1.0";"ANUAL";"0.8";"0.6";"0.8"
"138179_19246_772011_19246_NT_IPS_MALLAMAS_-_IPIALES_OK.xlsx";"52";"NARIÑO";"356";"IPIALES";"IPS INDIGENA MALLAMAS";"10";"Tamizaje para cáncer de colon  (sangre oculta en materia fecal) - Adultez";"1";"50 a 59 años";"907009";"1.0";"ANUAL";"0.8";"0.6";"0.8"
"138179_19246_772011_19246_NT_IPS_MALLAMAS_-_IPIALES_OK.xlsx";"52";"NARIÑO";"356";"IPIALES";"IPS INDIGENA MALLAMAS";"10";"Tamizaje para cancer de Prostata (PSA) Toma y Envio - Adultez";"1";"50 a 59 Años";"906610";"1.0";"ANUAL";"0.8";"0.6";"0.8"
"138179_19246_772011_19246_NT_IPS_MALLAMAS_-_IPIALES_OK.xlsx";"52";"NARIÑO";"356";"IPIALES";"IPS INDIGENA MALLAMAS";"10";"Prueba rápida treponémica para sífilis - Adultez";"1";"29 a 59 Años";"906039";"1.0";"ANUAL";"0.8";"0.1";"0.1"
"138179_19246_772011_19246_NT_IPS_MALLAMAS_-_IPIALES_OK.xlsx";"52";"NARIÑO";"356";"IPIALES";"IPS INDIGENA MALLAMAS";"10";"Prueba rápida para VIH - Adultez";"1";"29 a 59 Años";"906249";"1.0";"ANUAL";"0.8";"0.1";"0.1"
"138179_19246_772011_19246_NT_IPS_MALLAMAS_-_IPIALES_OK.xlsx";"52";"NARIÑO";"356";"IPIALES";"IPS INDIGENA MALLAMAS";"10";"Asesoria Pre y Pos Test VIH - Adultez";"1";"29 a 59 Años";"990201";"1.0";"ANUAL";"0.8";"0.1";"0.1"
"138179_19246_772011_19246_NT_IPS_MALLAMAS_-_IPIALES_OK.xlsx";"52";"NARIÑO";"356";"IPIALES";"IPS INDIGENA MALLAMAS";"10";"Educación a padres o cuidadores - Adultez";"1";"29 a 59 años";"990201";"1.0";"ANUAL";"0.8";"0.1";"0.1"
"138179_19246_772011_19246_NT_IPS_MALLAMAS_-_IPIALES_OK.xlsx";"52";"NARIÑO";"356";"IPIALES";"IPS INDIGENA MALLAMAS";"10";"Prueba de embarazo - Adultez";"1";"29 a 49 Años";"904508";"1.0";"ANUAL";"0.8";"0.1";"0.1"
"138179_19246_772011_19246_NT_IPS_MALLAMAS_-_IPIALES_OK.xlsx";"52";"NARIÑO";"356";"IPIALES";"IPS INDIGENA MALLAMAS";"10";"Atencion en salud por medicina General - Vejez";"1";"60 a 62 Años";"890201";"1.0";"ANUAL";"0.8";"0.6";"0.7"
"138179_19246_772011_19246_NT_IPS_MALLAMAS_-_IPIALES_OK.xlsx";"52";"NARIÑO";"356";"IPIALES";"IPS INDIGENA MALLAMAS";"10";"Atencion en salud por medicina General - Vejez";"1";"63 a 65 Años";"890201";"1.0";"ANUAL";"0.8";"0.6";"0.7"
"138179_19246_772011_19246_NT_IPS_MALLAMAS_-_IPIALES_OK.xlsx";"52";"NARIÑO";"356";"IPIALES";"IPS INDIGENA MALLAMAS";"10";"Atencion en salud por medicina General - Vejez";"1";"66 a 68 Años";"890201";"1.0";"ANUAL";"0.8";"0.6";"0.7"
"138179_19246_772011_19246_NT_IPS_MALLAMAS_-_IPIALES_OK.xlsx";"52";"NARIÑO";"356";"IPIALES";"IPS INDIGENA MALLAMAS";"10";"Atencion en salud por medicina General - Vejez";"1";"69 a 71 Años";"890201";"1.0";"ANUAL";"0.8";"0.6";"0.7"
"138179_19246_772011_19246_NT_IPS_MALLAMAS_-_IPIALES_OK.xlsx";"52";"NARIÑO";"356";"IPIALES";"IPS INDIGENA MALLAMAS";"10";"Atencion en salud por medicina General - Vejez";"1";"72 a 74 Años";"890201";"1.0";"ANUAL";"0.8";"0.6";"0.7"
"138179_19246_772011_19246_NT_IPS_MALLAMAS_-_IPIALES_OK.xlsx";"52";"NARIÑO";"356";"IPIALES";"IPS INDIGENA MALLAMAS";"10";"Atencion en salud por medicina General - Vejez";"1";"75 a 77 Años";"890201";"1.0";"ANUAL";"0.8";"0.6";"0.7"
"138179_19246_772011_19246_NT_IPS_MALLAMAS_-_IPIALES_OK.xlsx";"52";"NARIÑO";"356";"IPIALES";"IPS INDIGENA MALLAMAS";"10";"Atencion en salud por medicina General - Vejez";"1";"78 a 79 Años";"890201";"1.0";"ANUAL";"0.8";"0.6";"0.7"
"138179_19246_772011_19246_NT_IPS_MALLAMAS_-_IPIALES_OK.xlsx";"52";"NARIÑO";"356";"IPIALES";"IPS INDIGENA MALLAMAS";"10";"Atencion en salud por medicina General - Vejez";"1";">80 Años";"890201";"1.0";"ANUAL";"0.8";"0.6";"0.7"
"138179_19246_772011_19246_NT_IPS_MALLAMAS_-_IPIALES_OK.xlsx";"52";"NARIÑO";"356";"IPIALES";"IPS INDIGENA MALLAMAS";"10";"Atención en salud bucal por profesional de odontología - Vejez (226 poblacion de  edentulos)";"1";"60 a 62 Años";"890203";"1.0";"ANUAL";"0.8";"0.6";"0.7"
"138179_19246_772011_19246_NT_IPS_MALLAMAS_-_IPIALES_OK.xlsx";"52";"NARIÑO";"356";"IPIALES";"IPS INDIGENA MALLAMAS";"10";"Atención en salud bucal por profesional de odontología - Vejez(226 poblacion de  edentulos)";"1";"63 a 65 Años";"890203";"1.0";"ANUAL";"0.8";"0.6";"0.7"
"138179_19246_772011_19246_NT_IPS_MALLAMAS_-_IPIALES_OK.xlsx";"52";"NARIÑO";"356";"IPIALES";"IPS INDIGENA MALLAMAS";"10";"Atención en salud bucal por profesional de odontología - Vejez(226 poblacion de  edentulos)";"1";"66 a 68 Años";"890203";"1.0";"ANUAL";"0.8";"0.6";"0.7"
"138179_19246_772011_19246_NT_IPS_MALLAMAS_-_IPIALES_OK.xlsx";"52";"NARIÑO";"356";"IPIALES";"IPS INDIGENA MALLAMAS";"10";"Atención en salud bucal por profesional de odontología - Vejez(226 poblacion de  edentulos)";"1";"69 a 71 Años";"890203";"1.0";"ANUAL";"0.8";"0.6";"0.7"
"138179_19246_772011_19246_NT_IPS_MALLAMAS_-_IPIALES_OK.xlsx";"52";"NARIÑO";"356";"IPIALES";"IPS INDIGENA MALLAMAS";"10";"Atención en salud bucal por profesional de odontología - Vejez(226 poblacion de  edentulos)";"1";"72 a 74 Años";"890203";"1.0";"ANUAL";"0.8";"0.6";"0.7"
"138179_19246_772011_19246_NT_IPS_MALLAMAS_-_IPIALES_OK.xlsx";"52";"NARIÑO";"356";"IPIALES";"IPS INDIGENA MALLAMAS";"10";"Atención en salud bucal por profesional de odontología - Vejez(226 poblacion de  edentulos)";"1";"75 a 77 Años";"890203";"1.0";"ANUAL";"0.8";"0.6";"0.7"
"138179_19246_772011_19246_NT_IPS_MALLAMAS_-_IPIALES_OK.xlsx";"52";"NARIÑO";"356";"IPIALES";"IPS INDIGENA MALLAMAS";"10";"Atención en salud bucal por profesional de odontología - Vejez(226 poblacion de  edentulos)";"1";"78 a 79 Años";"890203";"1.0";"ANUAL";"0.8";"0.6";"0.7"
"138179_19246_772011_19246_NT_IPS_MALLAMAS_-_IPIALES_OK.xlsx";"52";"NARIÑO";"356";"IPIALES";"IPS INDIGENA MALLAMAS";"10";"Atención en salud bucal por profesional de odontología - Vejez(226 poblacion de  edentulos)";"1";">80 Años";"890203";"1.0";"ANUAL";"0.8";"0.6";"0.7"
"138179_19246_772011_19246_NT_IPS_MALLAMAS_-_IPIALES_OK.xlsx";"52";"NARIÑO";"356";"IPIALES";"IPS INDIGENA MALLAMAS";"10";"Profilaxis y Remoción de Placa  Bacterina - Vejez (226 poblacion de  edentulos)";"1";"60 a 62 Años";"997002";"1.0";"ANUAL";"0.8";"0.6";"0.7"
"138179_19246_772011_19246_NT_IPS_MALLAMAS_-_IPIALES_OK.xlsx";"52";"NARIÑO";"356";"IPIALES";"IPS INDIGENA MALLAMAS";"10";"Profilaxis y Remoción de Placa  Bacterina - Vejez (226 poblacion de  edentulos)";"1";"63 a 65 Años";"997002";"1.0";"ANUAL";"0.8";"0.6";"0.7"
"138179_19246_772011_19246_NT_IPS_MALLAMAS_-_IPIALES_OK.xlsx";"52";"NARIÑO";"356";"IPIALES";"IPS INDIGENA MALLAMAS";"10";"Profilaxis y Remoción de Placa  Bacterina - Vejez (226 poblacion de  edentulos)";"1";"66 a 68 Años";"997002";"1.0";"ANUAL";"0.8";"0.6";"0.7"
"138179_19246_772011_19246_NT_IPS_MALLAMAS_-_IPIALES_OK.xlsx";"52";"NARIÑO";"356";"IPIALES";"IPS INDIGENA MALLAMAS";"10";"Profilaxis y Remoción de Placa  Bacterina - Vejez (226 poblacion de  edentulos)";"1";"69 a 71 Años";"997002";"1.0";"ANUAL";"0.8";"0.6";"0.7"
"138179_19246_772011_19246_NT_IPS_MALLAMAS_-_IPIALES_OK.xlsx";"52";"NARIÑO";"356";"IPIALES";"IPS INDIGENA MALLAMAS";"10";"Profilaxis y Remoción de Placa  Bacterina - Vejez (226 poblacion de  edentulos)";"1";"72 a 74 Años";"997002";"1.0";"ANUAL";"0.8";"0.6";"0.7"
"138179_19246_772011_19246_NT_IPS_MALLAMAS_-_IPIALES_OK.xlsx";"52";"NARIÑO";"356";"IPIALES";"IPS INDIGENA MALLAMAS";"10";"Profilaxis y Remoción de Placa  Bacterina - Vejez (226 poblacion de  edentulos)";"1";"75 a 77 Años";"997002";"1.0";"ANUAL";"0.8";"0.6";"0.7"
"138179_19246_772011_19246_NT_IPS_MALLAMAS_-_IPIALES_OK.xlsx";"52";"NARIÑO";"356";"IPIALES";"IPS INDIGENA MALLAMAS";"10";"Profilaxis y Remoción de Placa  Bacterina - Vejez (226 poblacion de  edentulos)";"1";"78 a 79 Años";"997002";"1.0";"ANUAL";"0.8";"0.6";"0.7"
"138179_19246_772011_19246_NT_IPS_MALLAMAS_-_IPIALES_OK.xlsx";"52";"NARIÑO";"356";"IPIALES";"IPS INDIGENA MALLAMAS";"10";"Profilaxis y Remoción de Placa  Bacterina - Vejez (226 poblacion de  edentulos)";"1";">80 Años";"997002";"1.0";"ANUAL";"0.8";"0.6";"0.7"
"138179_19246_772011_19246_NT_IPS_MALLAMAS_-_IPIALES_OK.xlsx";"52";"NARIÑO";"356";"IPIALES";"IPS INDIGENA MALLAMAS";"10";"Detartraje supragingival - Vejez";"1";">= 60 Años";"997301";"1.0";"ANUAL";"0.8";"0.6";"0.7"
"138179_19246_772011_19246_NT_IPS_MALLAMAS_-_IPIALES_OK.xlsx";"52";"NARIÑO";"356";"IPIALES";"IPS INDIGENA MALLAMAS";"10";"Atencion en salud por medicina general para la asesoria en anticoncepcion - Consulta primera vez. - Vejez";"1";"60  a 79 Años";"890201-890205";"1.0";"ANUAL";"0.8";"0.2";"0.3"
"138179_19246_772011_19246_NT_IPS_MALLAMAS_-_IPIALES_OK.xlsx";"52";"NARIÑO";"356";"IPIALES";"IPS INDIGENA MALLAMAS";"10";"Suministro de Preservativos";"1";"60  a 79 Años";"A20002050";"15.0";"ANUAL";"12.5";"";"0.1"
"138179_19246_772011_19246_NT_IPS_MALLAMAS_-_IPIALES_OK.xlsx";"52";"NARIÑO";"356";"IPIALES";"IPS INDIGENA MALLAMAS";"10";"Canalizacion Efectiva del Tamizaje de Cancer de Cuello Uterino ADN - VPH - Adultez";"1";"60 a 65 Años";"908890_1";"1.0";"ANUAL";"0.8";"0.2";"0.3"
"138179_19246_772011_19246_NT_IPS_MALLAMAS_-_IPIALES_OK.xlsx";"52";"NARIÑO";"356";"IPIALES";"IPS INDIGENA MALLAMAS";"10";"Canalizacion Efectiva del Tamizaje para cancer de mama  (Mamografia) - Adultez";"1";"60 a 69 Años";"876802_1";"1.0";"ANUAL";"0.8";"0.6";"0.7"
"138179_19246_772011_19246_NT_IPS_MALLAMAS_-_IPIALES_OK.xlsx";"52";"NARIÑO";"356";"IPIALES";"IPS INDIGENA MALLAMAS";"10";"Tamizaje para cancer de mama(valoracion clinica de la mama) - Adultez";"1";"60 a 69 Años";"890201";"1.0";"ANUAL";"0.8";"0.6";"0.7"
"138179_19246_772011_19246_NT_IPS_MALLAMAS_-_IPIALES_OK.xlsx";"52";"NARIÑO";"356";"IPIALES";"IPS INDIGENA MALLAMAS";"10";"Tamizaje para cancer de Prostata (PSA) Toma y Envio - Vejez";"1";"60 a 75 Años";"906610";"1.0";"ANUAL";"0.8";"0.6";"0.7"
"138179_19246_772011_19246_NT_IPS_MALLAMAS_-_IPIALES_OK.xlsx";"52";"NARIÑO";"356";"IPIALES";"IPS INDIGENA MALLAMAS";"10";"Tamizaje para cáncer de colon  (sangre oculta en materia fecal) - Adultez";"1";"60  a 75 Años";"907009";"1.0";"ANUAL";"0.8";"0.6";"0.7"
"138179_19246_772011_19246_NT_IPS_MALLAMAS_-_IPIALES_OK.xlsx";"52";"NARIÑO";"356";"IPIALES";"IPS INDIGENA MALLAMAS";"10";"Prueba rápida treponémica para sífilis - Vejez";"1";">= 60 Años";"906039";"1.0";"ANUAL";"0.8";"0.1";"0.1"
"138179_19246_772011_19246_NT_IPS_MALLAMAS_-_IPIALES_OK.xlsx";"52";"NARIÑO";"356";"IPIALES";"IPS INDIGENA MALLAMAS";"10";"Prueba rápida para VIH - Vejez";"1";">= 60 Años";"906249";"1.0";"ANUAL";"0.8";"0.1";"0.1"
"138179_19246_772011_19246_NT_IPS_MALLAMAS_-_IPIALES_OK.xlsx";"52";"NARIÑO";"356";"IPIALES";"IPS INDIGENA MALLAMAS";"10";"Asesoria Pre y Pos Test VIH -Vejez";"1";">= 60 Años";"990201";"1.0";"ANUAL";"0.8";"0.1";"0.1"
"138179_19246_772011_19246_NT_IPS_MALLAMAS_-_IPIALES_OK.xlsx";"52";"NARIÑO";"356";"IPIALES";"IPS INDIGENA MALLAMAS";"10";"Educación a padres o cuidadores- Vejez";"1";">= 60 Años";"990201";"1.0";"ANUAL";"0.8";"0.1";"0.1"
"201529_18628_NT-ESE_HOSPITAL_SAN_JOSE_DE_BELALCAZAR_02022024.xlsx";"17";"CALDAS";"088";"BELALCAZAR";"ESE HOSPITAL SAN JOSE DE BELALCAZAR";"12";"Atencion en salud por medicina General - Primera Infancia";"1";"1 Mes";"890201";"1.0";"ANUAL";"1.0";"0.8";"0.8"
"201529_18628_NT-ESE_HOSPITAL_SAN_JOSE_DE_BELALCAZAR_02022024.xlsx";"17";"CALDAS";"088";"BELALCAZAR";"ESE HOSPITAL SAN JOSE DE BELALCAZAR";"12";"Atención por profesional de enfermería, medicina general o nutrición para la promoción y apoyo de la lactancia materna *";"1";"1 Mes";"890201";"1.0";"ANUAL";"1.0";"0.8";"0.8"
"201529_18628_NT-ESE_HOSPITAL_SAN_JOSE_DE_BELALCAZAR_02022024.xlsx";"17";"CALDAS";"088";"BELALCAZAR";"ESE HOSPITAL SAN JOSE DE BELALCAZAR";"12";"Atencion en salud por profesional de enfermeria -Primera Infancia";"1";"2 a 3 Meses";"890205";"1.0";"ANUAL";"1.0";"0.8";"0.8"
"201529_18628_NT-ESE_HOSPITAL_SAN_JOSE_DE_BELALCAZAR_02022024.xlsx";"17";"CALDAS";"088";"BELALCAZAR";"ESE HOSPITAL SAN JOSE DE BELALCAZAR";"12";"Atencion en salud por medicina General - Primera Infancia";"1";"4 a 5 Meses";"890201";"1.0";"ANUAL";"1.0";"0.8";"0.8"
"201529_18628_NT-ESE_HOSPITAL_SAN_JOSE_DE_BELALCAZAR_02022024.xlsx";"17";"CALDAS";"088";"BELALCAZAR";"ESE HOSPITAL SAN JOSE DE BELALCAZAR";"12";"Atencion en salud por profesional de enfermeria -Primera Infancia";"1";"6 a 8 Meses";"890205";"1.0";"ANUAL";"1.0";"0.8";"0.8"
"201529_18628_NT-ESE_HOSPITAL_SAN_JOSE_DE_BELALCAZAR_02022024.xlsx";"17";"CALDAS";"088";"BELALCAZAR";"ESE HOSPITAL SAN JOSE DE BELALCAZAR";"12";"Atencion en salud por profesional de enfermeria -Primera Infancia";"1";"9 a 11 Meses";"890205";"1.0";"ANUAL";"1.0";"0.8";"0.8"
"201529_18628_NT-ESE_HOSPITAL_SAN_JOSE_DE_BELALCAZAR_02022024.xlsx";"17";"CALDAS";"088";"BELALCAZAR";"ESE HOSPITAL SAN JOSE DE BELALCAZAR";"12";"Atencion en salud por medicina General - Primera Infancia";"1";"12 a 17 Meses";"890201";"1.0";"ANUAL";"1.0";"0.8";"0.8"
"201529_18628_NT-ESE_HOSPITAL_SAN_JOSE_DE_BELALCAZAR_02022024.xlsx";"17";"CALDAS";"088";"BELALCAZAR";"ESE HOSPITAL SAN JOSE DE BELALCAZAR";"12";"Atencion en salud por profesional de enfermeria -Primera Infancia";"1";"18 a 23 Meses";"890205";"1.0";"ANUAL";"1.0";"0.8";"0.8"
"201529_18628_NT-ESE_HOSPITAL_SAN_JOSE_DE_BELALCAZAR_02022024.xlsx";"17";"CALDAS";"088";"BELALCAZAR";"ESE HOSPITAL SAN JOSE DE BELALCAZAR";"12";"Atencion en salud por medicina General - Primera Infancia";"1";"24 a 29 Meses";"890201";"1.0";"ANUAL";"1.0";"0.8";"0.8"
"201529_18628_NT-ESE_HOSPITAL_SAN_JOSE_DE_BELALCAZAR_02022024.xlsx";"17";"CALDAS";"088";"BELALCAZAR";"ESE HOSPITAL SAN JOSE DE BELALCAZAR";"12";"Atencion en salud por profesional de enfermeria -Primera Infancia";"1";"30 a 35 Meses";"890205";"1.0";"ANUAL";"1.0";"0.8";"0.8"
"201529_18628_NT-ESE_HOSPITAL_SAN_JOSE_DE_BELALCAZAR_02022024.xlsx";"17";"CALDAS";"088";"BELALCAZAR";"ESE HOSPITAL SAN JOSE DE BELALCAZAR";"12";"Atencion en salud por medicina General - Primera Infancia";"1";"3  Años";"890201";"1.0";"ANUAL";"1.0";"0.8";"0.8"
"201529_18628_NT-ESE_HOSPITAL_SAN_JOSE_DE_BELALCAZAR_02022024.xlsx";"17";"CALDAS";"088";"BELALCAZAR";"ESE HOSPITAL SAN JOSE DE BELALCAZAR";"12";"Atencion en salud por profesional de enfermeria -Primera Infancia";"1";"4 Años";"890205";"1.0";"ANUAL";"1.0";"0.8";"0.8"
"201529_18628_NT-ESE_HOSPITAL_SAN_JOSE_DE_BELALCAZAR_02022024.xlsx";"17";"CALDAS";"088";"BELALCAZAR";"ESE HOSPITAL SAN JOSE DE BELALCAZAR";"12";"Atencion en salud por medicina General - Primera Infancia";"1";"5 Años";"890201";"1.0";"ANUAL";"1.0";"0.8";"0.8"
"201529_18628_NT-ESE_HOSPITAL_SAN_JOSE_DE_BELALCAZAR_02022024.xlsx";"17";"CALDAS";"088";"BELALCAZAR";"ESE HOSPITAL SAN JOSE DE BELALCAZAR";"12";"Atención en salud bucal por profesional de odontología -Primera Infancia";"1";"6 Meses a 5 Años";"890203";"1.0";"ANUAL";"1.0";"0.8";"0.8"
"201529_18628_NT-ESE_HOSPITAL_SAN_JOSE_DE_BELALCAZAR_02022024.xlsx";"17";"CALDAS";"088";"BELALCAZAR";"ESE HOSPITAL SAN JOSE DE BELALCAZAR";"12";"Suplementacion con Micronutrientes (Vitamina A con 200. UI) -Primera Infancia";"1";"2 a 5 Años";"B05BA10";"1.0";"SEMESTRAL";"2.0";"1.6";"0.8"
"201529_18628_NT-ESE_HOSPITAL_SAN_JOSE_DE_BELALCAZAR_02022024.xlsx";"17";"CALDAS";"088";"BELALCAZAR";"ESE HOSPITAL SAN JOSE DE BELALCAZAR";"12";"Suplementacion con Micronutrientes (Sulfato ferroso Jarabe 120 ML) -Primera Infancia";"1";"2 a 5 Años";"B03AA07";"1.0";"SEMESTRAL";"2.0";"1.6";"0.8"
"201529_18628_NT-ESE_HOSPITAL_SAN_JOSE_DE_BELALCAZAR_02022024.xlsx";"17";"CALDAS";"088";"BELALCAZAR";"ESE HOSPITAL SAN JOSE DE BELALCAZAR";"12";"Aplicación de Barniz de Flúor  - Primera Infancia";"1";"1 a 5 Años";"997106";"1.0";"SEMESTRAL";"2.0";"1.6";"0.8"
"201529_18628_NT-ESE_HOSPITAL_SAN_JOSE_DE_BELALCAZAR_02022024.xlsx";"17";"CALDAS";"088";"BELALCAZAR";"ESE HOSPITAL SAN JOSE DE BELALCAZAR";"12";"Aplicación de Sellantes  -Primera Infancia";"1";"3 a 5 Años";"997107";"1.0";"ANUAL";"1.0";"0.8";"0.8"
"201529_18628_NT-ESE_HOSPITAL_SAN_JOSE_DE_BELALCAZAR_02022024.xlsx";"17";"CALDAS";"088";"BELALCAZAR";"ESE HOSPITAL SAN JOSE DE BELALCAZAR";"12";"Profilaxis y Remoción de Placa  Bacterina -Primera Infancia";"1";"1 a 5 Años";"997002";"1.0";"SEMESTRAL";"2.0";"1.6";"0.8"
"201529_18628_NT-ESE_HOSPITAL_SAN_JOSE_DE_BELALCAZAR_02022024.xlsx";"17";"CALDAS";"088";"BELALCAZAR";"ESE HOSPITAL SAN JOSE DE BELALCAZAR";"12";"Fortificación casera con micronutrientes en polvo";"1";"6 a 8 Meses";"B05BA10";"1.0";"ANUAL";"1.0";"0.8";"0.8"
"201529_18628_NT-ESE_HOSPITAL_SAN_JOSE_DE_BELALCAZAR_02022024.xlsx";"17";"CALDAS";"088";"BELALCAZAR";"ESE HOSPITAL SAN JOSE DE BELALCAZAR";"12";"Fortificación casera con micronutrientes en polvo";"1";"12 a 17 Meses";"B05BA10";"1.0";"ANUAL";"1.0";"0.8";"0.8"
"201529_18628_NT-ESE_HOSPITAL_SAN_JOSE_DE_BELALCAZAR_02022024.xlsx";"17";"CALDAS";"088";"BELALCAZAR";"ESE HOSPITAL SAN JOSE DE BELALCAZAR";"12";"Fortificación casera con micronutrientes en polvo";"1";"18 a 24 Meses";"B05BA10";"1.0";"ANUAL";"1.0";"0.8";"0.8"
"201529_18628_NT-ESE_HOSPITAL_SAN_JOSE_DE_BELALCAZAR_02022024.xlsx";"17";"CALDAS";"088";"BELALCAZAR";"ESE HOSPITAL SAN JOSE DE BELALCAZAR";"12";"Desparasitación intestinal antihelmíntica (Albendazol suspensión Oral de 200 mg)";"1";"12 a 23 Meses";"P02CA01";"1.0";"SEMESTRAL";"2.0";"1.6";"0.8"
"201529_18628_NT-ESE_HOSPITAL_SAN_JOSE_DE_BELALCAZAR_02022024.xlsx";"17";"CALDAS";"088";"BELALCAZAR";"ESE HOSPITAL SAN JOSE DE BELALCAZAR";"12";"Desparasitación intestinal antihelmíntica (Albendazol suspensión Oral de 400 mg)";"1";"2 a 4 Años";"P02CA01";"1.0";"SEMESTRAL";"2.0";"1.6";"0.8"
"201529_18628_NT-ESE_HOSPITAL_SAN_JOSE_DE_BELALCAZAR_02022024.xlsx";"17";"CALDAS";"088";"BELALCAZAR";"ESE HOSPITAL SAN JOSE DE BELALCAZAR";"12";"Educación individual (padres o cuidadores)- Primera Infancia";"1";"0 a 5 Años";"990204";"1.0";"ANUAL";"1.0";"0.8";"0.8"
"201529_18628_NT-ESE_HOSPITAL_SAN_JOSE_DE_BELALCAZAR_02022024.xlsx";"17";"CALDAS";"088";"BELALCAZAR";"ESE HOSPITAL SAN JOSE DE BELALCAZAR";"12";"Atencion en salud por medicina General - Infancia";"1";"6, 8 y 10 años";"890301";"1.0";"ANUAL";"1.0";"0.8";"0.8"
"201529_18628_NT-ESE_HOSPITAL_SAN_JOSE_DE_BELALCAZAR_02022024.xlsx";"17";"CALDAS";"088";"BELALCAZAR";"ESE HOSPITAL SAN JOSE DE BELALCAZAR";"12";"Atencion en salud por profesional de enfermeria - Infancia";"1";"7, 9 y 11 años";"890205";"1.0";"ANUAL";"1.0";"0.8";"0.8"
"201529_18628_NT-ESE_HOSPITAL_SAN_JOSE_DE_BELALCAZAR_02022024.xlsx";"17";"CALDAS";"088";"BELALCAZAR";"ESE HOSPITAL SAN JOSE DE BELALCAZAR";"12";"Atención en salud bucal por profesional de odontología - Infancia";"1";"6 a 11 Años";"890203";"1.0";"ANUAL";"1.0";"0.8";"0.8"
"201529_18628_NT-ESE_HOSPITAL_SAN_JOSE_DE_BELALCAZAR_02022024.xlsx";"17";"CALDAS";"088";"BELALCAZAR";"ESE HOSPITAL SAN JOSE DE BELALCAZAR";"12";"Tamizaje para Anemia (Hematocrito) - Infancia";"1";"10 a 11 Años";"902211";"1.0";"ANUAL";"1.0";"0.8";"0.8"
"201529_18628_NT-ESE_HOSPITAL_SAN_JOSE_DE_BELALCAZAR_02022024.xlsx";"17";"CALDAS";"088";"BELALCAZAR";"ESE HOSPITAL SAN JOSE DE BELALCAZAR";"12";"Tamizaje para Anemia (Hemoglobina) - Infancia";"1";"10 a 11 Años";"902213";"1.0";"ANUAL";"1.0";"0.8";"0.8"
"201529_18628_NT-ESE_HOSPITAL_SAN_JOSE_DE_BELALCAZAR_02022024.xlsx";"17";"CALDAS";"088";"BELALCAZAR";"ESE HOSPITAL SAN JOSE DE BELALCAZAR";"12";"Aplicación de Barniz de Flúor  - Infancia";"1";"6 a 11 Años";"997106";"1.0";"SEMESTRAL";"2.0";"1.6";"0.8"
"201529_18628_NT-ESE_HOSPITAL_SAN_JOSE_DE_BELALCAZAR_02022024.xlsx";"17";"CALDAS";"088";"BELALCAZAR";"ESE HOSPITAL SAN JOSE DE BELALCAZAR";"12";"Aplicación de Sellantes - Infancia";"1";"6 a 11 Años";"997107";"1.0";"ANUAL";"1.0";"0.8";"0.8"
"201529_18628_NT-ESE_HOSPITAL_SAN_JOSE_DE_BELALCAZAR_02022024.xlsx";"17";"CALDAS";"088";"BELALCAZAR";"ESE HOSPITAL SAN JOSE DE BELALCAZAR";"12";"Profilaxis y Remoción de Placa  Bacterina - Infancia";"1";"6 a 11 Años";"997002";"1.0";"SEMESTRAL";"2.0";"1.6";"0.8"
"201529_18628_NT-ESE_HOSPITAL_SAN_JOSE_DE_BELALCAZAR_02022024.xlsx";"17";"CALDAS";"088";"BELALCAZAR";"ESE HOSPITAL SAN JOSE DE BELALCAZAR";"12";"Educación individual (padres o cuidadores)";"1";"6 a 11 Años";"990204";"1.0";"ANUAL";"1.0";"0.8";"0.8"
"201529_18628_NT-ESE_HOSPITAL_SAN_JOSE_DE_BELALCAZAR_02022024.xlsx";"17";"CALDAS";"088";"BELALCAZAR";"ESE HOSPITAL SAN JOSE DE BELALCAZAR";"12";"Atencion en salud por medicina General - Adolescencia";"1";"12, 14 y 16 años";"890201";"1.0";"ANUAL";"1.0";"0.8";"0.8"
